,element,event,value
19021,389,38,48
19022,390,1,60
19023,390,2,60
19024,390,3,60
19025,390,4,60
19026,390,5,59
19027,390,6,59
19028,390,7,59
19029,390,8,59
19030,390,9,59
19031,390,10,59
19032,390,11,59
19033,390,12,59
19034,390,13,59
19035,390,14,59
19036,390,15,59
19037,390,16,59
19038,390,17,59
19039,390,18,59
19040,390,19,59
19041,390,20,59
19042,390,21,59
19043,390,22,59
19044,390,23,59
19045,390,24,59
19046,390,25,59
19047,390,26,59
19048,390,27,59
19049,390,28,59
19050,390,29,59
19051,390,30,59
19052,390,32,59
19054,390,34,59
19055,390,35,60
19057,390,36,60
19058,390,37,59
19059,390,38,58
19060,391,1,60
19061,391,2,61
19062,391,3,61
19063,391,4,62
19064,391,5,63
19065,391,6,63
19066,391,7,63
19067,391,8,63
19068,391,9,62
19069,391,10,63
19070,391,11,64
19071,391,12,64
19072,391,13,64
19073,391,14,64
19074,391,15,63
19075,391,16,63
19076,391,17,62
19077,391,18,62
19078,391,19,62
19079,391,20,62
19080,391,21,63
19081,391,22,63
19082,391,23,63
19083,391,24,63
19084,391,25,62
19085,391,26,61
19086,391,27,61
19087,391,28,61
19088,391,29,61
19089,391,30,60
19090,391,32,60
19092,391,34,60
19093,391,35,60
19095,391,36,59
19096,391,37,59
19097,391,38,59
19098,392,1,50
19099,392,2,50
19100,392,3,50
19101,392,4,50
19102,392,5,50
19103,392,6,50
19104,392,7,50
19105,392,8,50
19106,392,9,50
19107,392,10,50
19108,392,11,50
19109,392,12,50
19110,392,13,50
19111,392,14,50
19112,392,15,50
19113,392,16,50
19114,392,17,50
19115,392,18,50
19116,392,19,49
19117,392,20,49
19118,392,21,49
19119,392,22,49
19120,392,23,49
19121,392,24,49
19122,392,25,49
19123,392,26,49
19124,392,27,49
19125,392,28,49
19126,392,29,49
19127,392,30,49
19128,392,32,49
19130,392,34,49
19131,392,35,49
19133,392,36,49
19134,392,37,49
19135,392,38,49
19136,394,1,55
19137,394,2,55
19138,394,3,54
19139,394,4,54
19140,394,5,54
19141,394,6,54
19142,394,7,54
19143,394,8,54
19144,394,9,54
19145,394,10,54
19146,394,11,54
19147,394,12,54
19148,394,13,54
19149,394,14,54
19150,394,15,54
19151,394,16,54
19152,394,17,54
19153,394,18,54
19154,394,19,54
19155,394,20,55
19156,394,21,55
19157,394,22,55
19158,394,23,55
19159,394,24,55
19160,394,25,55
19161,394,26,55
19162,394,27,55
19163,394,28,55
19164,394,29,56
19165,394,30,56
19166,394,32,57
19168,394,34,57
19169,394,35,56
19171,394,36,57
19172,394,37,57
19173,394,38,57
19174,395,1,60
19175,395,2,60
19176,395,3,60
19177,395,4,60
19178,395,5,60
19179,395,6,60
19180,395,7,60
19181,395,8,60
19182,395,9,60
19183,395,10,60
19184,395,11,60
19185,395,12,60
19186,395,13,60
19187,395,14,60
19188,395,15,60
19189,395,16,60
19190,395,17,60
19191,395,18,60
19192,395,19,59
19193,395,20,59
19194,395,21,59
19195,395,22,59
19196,395,23,59
19197,395,24,59
19198,395,25,59
19199,395,26,59
19200,395,27,59
19201,395,28,59
19202,395,29,59
19203,395,30,59
19204,395,32,59
19206,395,34,59
19207,395,35,59
19209,395,36,60
19210,395,37,60
19211,395,38,59
19212,396,1,60
19213,396,2,60
19214,396,3,60
19215,396,4,60
19216,396,5,61
19217,396,6,61
19218,396,7,61
19219,396,8,61
19220,396,9,60
19221,396,10,60
19222,396,11,59
19223,396,12,59
19224,396,13,59
19225,396,14,59
19226,396,15,59
19227,396,16,58
19228,396,17,58
19229,396,18,58
19230,396,19,58
19231,396,20,58
19232,396,21,58
19233,396,22,59
19234,396,23,59
19235,396,24,60
19236,396,25,60
19237,396,26,59
19238,396,27,59
19239,396,28,59
19240,396,29,59
19241,396,30,59
19242,396,32,59
19244,396,34,59
19245,396,35,59
19247,396,36,58
19248,396,37,58
19249,396,38,58
19250,397,1,50
19251,397,2,50
19252,397,3,50
19253,397,4,50
19254,397,5,50
19255,397,6,50
19256,397,7,50
19257,397,8,50
19258,397,9,50
19259,397,10,50
19260,397,11,50
19261,397,12,50
19262,397,13,50
19263,397,14,50
19264,397,15,50
19265,397,16,50
19266,397,17,50
19267,397,18,50
19268,397,19,50
19269,397,20,50
19270,397,21,50
19271,397,22,50
19272,397,23,50
19273,397,24,50
19274,397,25,50
19275,397,26,50
19276,397,27,50
19277,397,28,50
19278,397,29,50
19279,397,30,50
19280,397,32,50
19282,397,34,50
19283,397,35,50
19285,397,36,50
19286,397,37,50
19287,397,38,50
19288,398,1,45
19289,398,2,45
19290,398,3,45
19291,398,4,45
19292,398,5,45
19293,398,6,45
19294,398,7,45
19295,398,8,45
19296,398,9,45
19297,398,10,45
19298,398,11,45
19299,398,12,45
19300,398,13,45
19301,398,14,45
19302,398,15,45
19303,398,16,45
19304,398,17,45
19305,398,18,45
19306,398,19,45
19307,398,20,45
19308,398,21,45
19309,398,22,44
19310,398,23,44
19311,398,24,44
19312,398,25,44
19313,398,26,44
19314,398,27,44
19315,398,28,44
19316,398,29,44
19317,398,30,44
19318,398,32,44
19320,398,34,44
19321,398,35,44
19323,398,36,44
19324,398,37,44
19325,398,38,44
19326,445,1,45
19327,445,2,45
19328,445,3,45
19329,445,4,45
19330,445,5,45
19331,445,6,45
19332,445,7,45
19333,445,8,45
19334,445,9,45
19335,445,10,45
19336,445,11,45
19337,445,12,45
19338,445,13,45
19339,445,14,45
19340,445,15,45
19341,445,16,45
19342,445,17,45
19343,445,18,45
19344,445,19,45
19345,445,20,45
19346,445,21,45
19347,445,22,45
19348,445,23,45
19349,445,24,45
19350,445,25,45
19351,445,26,46
19352,445,27,46
19353,445,28,46
19354,445,29,46
19355,445,30,46
19356,445,32,46
19358,445,34,46
19359,445,35,46
19361,445,36,46
19362,445,37,46
19363,445,38,46
19364,446,1,50
19365,446,2,50
19366,446,3,49
19367,446,4,49
19368,446,5,49
19369,446,6,48
19370,446,7,48
19371,446,8,48
19372,446,9,48
19373,446,10,47
19374,446,11,47
19375,446,12,47
19376,446,13,47
19377,446,14,47
19378,446,15,47
19379,446,16,46
19380,446,17,46
19381,446,18,46
19382,446,19,46
19383,446,20,46
19384,446,21,46
19385,446,22,46
19386,446,23,46
19387,446,24,46
19388,446,25,46
19389,446,26,46
19390,446,27,46
19391,446,28,46
19392,446,29,46
19393,446,30,46
19394,446,32,46
19396,446,34,46
19397,446,35,46
19399,446,36,46
19400,446,37,46
19401,446,38,46
19402,517,1,45
19403,517,2,45
19404,517,3,45
19405,517,4,45
19406,517,5,45
19407,517,6,45
19408,517,7,44
19409,517,8,44
19410,517,9,44
19411,517,10,44
19412,517,11,44
19413,517,12,44
19414,517,13,44
19415,517,14,44
19416,517,15,44
19417,517,16,44
19418,517,17,44
19419,517,18,44
19420,517,19,44
19421,517,20,44
19422,517,21,44
19423,517,22,44
19424,517,23,44
19425,517,24,44
19426,517,25,44
19427,517,26,44
19428,517,27,44
19429,517,28,44
19430,517,29,44
19431,517,30,44
19432,517,32,44
19434,517,34,44
19435,517,35,44
19437,517,36,44
19438,517,37,44
19439,517,38,44
19440,524,1,45
19441,524,2,45
19442,524,3,45
19443,524,4,45
19444,524,5,45
19445,524,6,45
19446,524,7,45
19447,524,8,45
19448,524,9,45
19449,524,10,45
19450,524,11,46
19451,524,12,46
19452,524,13,46
19453,524,14,46
19454,524,15,46
19455,524,16,46
19456,524,17,46
19457,524,18,46
19458,524,19,46
19459,524,20,46
19460,524,21,46
19461,524,22,46
19462,524,23,46
19463,524,24,46
19464,524,25,46
19465,524,26,46
19466,524,27,46
19467,524,28,46
19468,524,29,46
19469,524,30,46
19470,524,32,46
19472,524,34,46
19473,524,35,45
19475,524,36,45
19476,524,37,45
19477,524,38,45
19478,544,9,40
19479,544,10,40
19480,544,11,40
19481,544,12,40
19482,544,13,40
19483,544,14,40
19484,544,15,40
19485,544,16,40
19486,544,17,40
19487,544,18,40
19488,544,19,40
19489,544,20,40
19490,544,21,40
19491,544,22,40
19492,544,23,40
19493,544,24,40
19494,544,25,40
19495,544,26,40
19496,544,27,40
19497,544,28,40
19498,544,29,40
19499,544,30,40
19500,544,32,40
19502,544,34,40
19503,544,35,40
19505,544,36,40
19506,544,37,40
19507,544,38,40
19508,554,14,50
19509,554,15,50
19510,554,16,50
19511,554,17,50
19512,554,18,50
19513,554,19,50
19514,554,20,50
19515,554,21,50
19516,554,22,50
19517,554,23,50
19518,554,24,50
19519,554,25,50
19520,554,26,50
19521,554,27,50
19522,554,28,50
19523,554,29,50
19524,554,30,50
19525,554,32,50
19527,554,34,50
19528,554,35,50
19530,554,36,50
19531,554,37,50
19532,554,38,50
19533,399,1,45
19534,399,2,45
19535,399,3,45
19536,399,4,45
19537,399,5,44
19538,399,6,44
19539,399,7,44
19540,399,8,44
19541,399,9,44
19542,399,10,44
19543,399,11,44
19544,399,12,43
19545,399,13,43
19546,399,14,43
19547,399,15,43
19548,399,16,43
19549,399,17,43
19550,399,18,43
19551,399,19,43
19552,399,20,43
19553,399,21,43
19554,399,22,43
19555,399,23,43
19556,399,24,43
19557,399,25,43
19558,399,26,43
19559,399,27,43
19560,399,28,43
19561,399,29,43
19562,399,30,43
19563,399,31,43
19564,399,32,43
19565,399,33,42
19566,399,34,42
19567,399,35,42
19568,399,36,42
19569,399,37,42
19570,399,38,42
19571,400,1,45
19572,400,2,45
19573,400,3,45
19574,400,4,45
19575,400,5,45
19576,400,6,45
19577,400,7,45
19578,400,8,45
19579,400,9,45
19580,400,10,45
19581,400,11,45
19582,400,12,45
19583,400,13,45
19584,400,14,45
19585,400,15,45
19586,400,16,46
19587,400,17,46
19588,400,18,47
19589,400,19,47
19590,400,20,47
19591,400,21,48
19592,400,22,48
19593,400,23,48
19594,400,24,48
19595,400,25,48
19596,400,26,47
19597,400,27,47
19598,400,28,47
19599,400,29,47
19600,400,30,48
19601,400,31,48
19602,400,32,48
19603,400,33,48
19604,400,34,48
19605,400,35,47
19606,400,36,47
19607,400,37,47
19608,400,38,47
19609,401,1,45
19610,401,2,45
19611,401,3,45
19612,401,4,45
19613,401,5,45
19614,401,6,44
19615,401,7,44
19616,401,8,44
19617,401,9,44
19618,401,10,44
19619,401,11,44
19620,401,12,44
19621,401,13,44
19622,401,14,44
19623,401,15,44
19624,401,16,44
19625,401,17,44
19626,401,18,44
19627,401,19,44
19628,401,20,44
19629,401,21,44
19630,401,22,44
19631,401,23,44
19632,401,24,44
19633,401,25,44
19634,401,26,44
19635,401,27,44
19636,401,28,44
19637,401,29,44
19638,401,30,44
19639,401,31,44
19640,401,32,44
19641,401,33,44
19642,401,34,44
19643,401,35,44
19644,401,36,44
19645,401,37,44
19646,401,38,44
19647,402,1,55
19648,402,2,55
19649,402,3,54
19650,402,4,53
19651,402,5,53
19652,402,6,53
19653,402,7,52
19654,402,8,52
19655,402,9,52
19656,402,10,51
19657,402,11,51
19658,402,12,51
19659,402,13,51
19660,402,14,51
19661,402,15,51
19662,402,16,51
19663,402,17,51
19664,402,18,51
19665,402,19,51
19666,402,20,50
19667,402,21,50
19668,402,22,50
19669,402,23,50
19670,402,24,50
19671,402,25,50
19672,402,26,50
19673,402,27,50
19674,402,28,50
19675,402,29,50
19676,402,30,50
19677,402,31,50
19678,402,32,50
19679,402,33,50
19680,402,34,50
19681,402,35,50
19682,402,36,50
19683,402,37,50
19684,402,38,50
19685,403,1,45
19686,403,2,45
19687,403,3,45
19688,403,4,44
19689,403,5,44
19690,403,6,43
19691,403,7,43
19692,403,8,43
19693,403,9,43
19694,403,10,42
19695,403,11,42
19696,403,12,42
19697,403,13,42
19698,403,14,42
19699,403,15,42
19700,403,16,42
19701,403,17,42
19702,403,18,42
19703,403,19,42
19704,403,20,42
19705,403,21,42
19706,403,22,42
19707,403,23,42
19708,403,24,42
19709,403,25,42
19710,403,26,42
19711,403,27,42
19712,403,28,42
19713,403,29,42
19714,403,30,42
19715,403,31,42
19716,403,32,42
19717,403,33,42
19718,403,34,42
19719,403,35,42
19720,403,36,42
19721,403,37,42
19722,403,38,42
19723,404,1,45
19724,404,2,45
19725,404,3,45
19726,404,4,45
19727,404,5,45
19728,404,6,45
19729,404,7,45
19730,404,8,45
19731,404,9,45
19732,404,10,45
19733,404,11,45
19734,404,12,45
19735,404,13,45
19736,404,14,45
19737,404,15,45
19738,404,16,45
19739,404,17,45
19740,404,18,45
19741,404,19,45
19742,404,20,45
19743,404,21,45
19744,404,22,45
19745,404,23,45
19746,404,24,45
19747,404,25,45
19748,404,26,45
19749,404,27,45
19750,404,28,45
19751,404,29,45
19752,404,30,45
19753,404,31,45
19754,404,32,45
19755,404,33,45
19756,404,34,45
19757,404,35,45
19758,404,36,45
19759,404,37,45
19760,404,38,45
19761,405,1,45
19762,405,2,45
19763,405,3,44
19764,405,4,44
19765,405,5,43
19766,405,6,43
19767,405,7,43
19768,405,8,43
19769,405,9,43
19770,405,10,43
19771,405,11,43
19772,405,12,43
19773,405,13,43
19774,405,14,43
19775,405,15,43
19776,405,16,43
19777,405,17,43
19778,405,18,43
19779,405,19,43
19780,405,20,43
19781,405,21,43
19782,405,22,43
19783,405,23,43
19784,405,24,43
19785,405,25,43
19786,405,26,43
19787,405,27,43
19788,405,28,43
19789,405,29,43
19790,405,30,43
19791,405,31,43
19792,405,32,43
19793,405,33,43
19794,405,34,43
19795,405,35,43
19796,405,36,43
19797,405,37,43
19798,405,38,43
19799,406,1,45
19800,406,2,45
19801,406,3,45
19802,406,4,44
19803,406,5,44
19804,406,6,44
19805,406,7,44
19806,406,8,44
19807,406,9,44
19808,406,10,44
19809,406,11,44
19810,406,12,44
19811,406,13,44
19812,406,14,44
19813,406,15,44
19814,406,16,44
19815,406,17,44
19816,406,18,44
19817,406,19,44
19818,406,20,44
19819,406,21,44
19820,406,22,44
19821,406,23,44
19822,406,24,44
19823,406,25,44
19824,406,26,45
19825,406,27,45
19826,406,28,45
19827,406,29,45
19828,406,30,46
19829,406,31,47
19830,406,32,47
19831,406,33,47
19832,406,34,46
19833,406,35,45
19834,406,36,45
19835,406,37,45
19836,406,38,44
19837,407,1,45
19838,407,2,45
19839,407,3,45
19840,407,4,44
19841,407,5,44
19842,407,6,44
19843,407,7,44
19844,407,8,43
19845,407,9,43
19846,407,10,43
19847,407,11,43
19848,407,12,43
19849,407,13,43
19850,407,14,43
19851,407,15,43
19852,407,16,43
19853,407,17,43
19854,407,18,43
19855,407,19,43
19856,407,20,43
19857,407,21,43
19858,407,22,43
19859,407,23,43
19860,407,24,42
19861,407,25,42
19862,407,26,42
19863,407,27,42
19864,407,28,42
19865,407,29,42
19866,407,30,42
19867,407,31,42
19868,407,32,42
19869,407,33,42
19870,407,34,42
19871,407,35,42
19872,407,36,42
19873,407,37,42
19874,407,38,42
19875,408,1,50
19876,408,2,50
19877,408,3,49
19878,408,4,49
19879,408,5,48
19880,408,6,48
19881,408,7,47
19882,408,8,47
19883,408,9,47
19884,408,10,46
19885,408,11,46
19886,408,12,46
19887,408,13,46
19888,408,14,46
19889,408,15,46
19890,408,16,46
19891,408,17,46
19892,408,18,46
19893,408,19,46
19894,408,20,45
19895,408,21,45
19896,408,22,45
19897,408,23,45
19898,408,24,45
19899,408,25,45
19900,408,26,45
19901,408,27,45
19902,408,28,45
19903,408,29,45
19904,408,30,45
19905,408,31,45
19906,408,32,45
19907,408,33,45
19908,408,34,45
19909,408,35,45
19910,408,36,45
19911,408,37,45
19912,408,38,45
19913,409,1,45
19914,409,2,45
19915,409,3,44
19916,409,4,44
19917,409,5,44
19918,409,6,43
19919,409,7,43
19920,409,8,43
19921,409,9,43
19922,409,10,43
19923,409,11,43
19924,409,12,43
19925,409,13,43
19926,409,14,43
19927,409,15,43
19928,409,16,43
19929,409,17,43
19930,409,18,43
19931,409,19,43
19932,409,20,43
19933,409,21,43
19934,409,22,43
19935,409,23,43
19936,409,24,43
19937,409,25,43
19938,409,26,43
19939,409,27,43
19940,409,28,43
19941,409,29,43
19942,409,30,43
19943,409,31,44
19944,409,32,44
19945,409,33,43
19946,409,34,43
19947,409,35,42
19948,409,36,42
19949,409,37,42
19950,409,38,42
19951,410,1,45
19952,410,2,45
19953,410,3,45
19954,410,4,45
19955,410,5,45
19956,410,6,45
19957,410,7,44
19958,410,8,44
19959,410,9,44
19960,410,10,44
19961,410,11,44
19962,410,12,44
19963,410,13,44
19964,410,14,44
19965,410,15,43
19966,410,16,43
19967,410,17,43
19968,410,18,43
19969,410,19,43
19970,410,20,43
19971,410,21,43
19972,410,22,43
19973,410,23,43
19974,410,24,43
19975,410,25,43
19976,410,26,43
19977,410,27,43
19978,410,28,43
19979,410,29,43
19980,410,30,43
19981,410,31,43
19982,410,32,43
19983,410,33,43
19984,410,34,43
19985,410,35,42
19986,410,36,42
19987,410,37,42
19988,410,38,42
19989,411,1,50
19990,411,2,50
19991,411,3,50
19992,411,4,49
19993,411,5,49
19994,411,6,49
19995,411,7,49
19996,411,8,49
19997,411,9,49
19998,411,10,49
19999,411,11,49
20000,411,12,49
20001,411,13,49
20002,411,14,49
20003,411,15,49
20004,411,16,49
20005,411,17,49
20006,411,18,49
20007,411,19,49
20008,411,20,48
20009,411,21,48
20010,411,22,48
20011,411,23,48
20012,411,24,48
20013,411,25,48
20014,411,26,48
20015,411,27,48
20016,411,28,48
20017,411,29,48
20018,411,30,48
20019,411,31,48
20020,411,32,48
20021,411,33,48
20022,411,34,48
20023,411,35,48
20024,411,36,48
20025,411,37,48
20026,411,38,48
20027,413,1,45
20028,413,2,45
20029,413,3,45
20030,413,4,44
20031,413,5,44
20032,413,6,44
20033,413,7,44
20034,413,8,44
20035,413,9,44
20036,413,10,44
20037,413,11,44
20038,413,12,44
20039,413,13,44
20040,413,14,44
20041,413,15,44
20042,413,16,44
20043,413,17,44
20044,413,18,44
20045,413,19,44
20046,413,20,43
20047,413,21,43
20048,413,22,43
20049,413,23,43
20050,413,24,43
20051,413,25,43
20052,413,26,43
20053,413,27,43
20054,413,28,43
20055,413,29,43
20056,413,30,43
20057,413,31,43
20058,413,32,43
20059,413,33,42
20060,413,34,42
20061,413,35,42
20062,413,36,42
20063,413,37,42
20064,413,38,42
20065,414,1,65
20066,414,2,65
20067,414,3,65
20068,414,4,64
20069,414,5,64
20070,414,6,64
20071,414,7,64
20072,414,8,64
20073,414,9,64
20074,414,10,64
20075,414,11,64
20076,414,12,64
20077,414,13,64
20078,414,14,64
20079,414,15,64
20080,414,16,64
20081,414,17,64
20082,414,18,64
20083,414,19,64
20084,414,20,64
20085,414,21,64
20086,414,22,64
20087,414,23,64
20088,414,24,64
20089,414,25,64
20090,414,26,64
20091,414,27,64
20092,414,28,64
20093,414,29,64
20094,414,30,64
20095,414,31,64
20096,414,32,64
20097,414,33,64
20098,414,34,64
20099,414,35,64
20100,414,36,64
20101,414,37,64
20102,414,38,64
20103,415,1,70
20104,415,2,70
20105,415,3,69
20106,415,4,69
20107,415,5,69
20108,415,6,68
20109,415,7,68
20110,415,8,68
20111,415,9,68
20112,415,10,68
20113,415,11,68
20114,415,12,68
20115,415,13,68
20116,415,14,68
20117,415,15,68
20118,415,16,68
20119,415,17,68
20120,415,18,68
20121,415,19,68
20122,415,20,68
20123,415,21,68
20124,415,22,68
20125,415,23,68
20126,415,24,68
20127,415,25,68
20128,415,26,68
20129,415,27,68
20130,415,28,68
20131,415,29,68
20132,415,30,68
20133,415,31,68
20134,415,32,68
20135,415,33,68
20136,415,34,68
20137,415,35,68
20138,415,36,68
20139,415,37,68
20140,415,38,68
20141,416,1,45
20142,416,2,45
20143,416,3,45
20144,416,4,45
20145,416,5,45
20146,416,6,45
20147,416,7,45
20148,416,8,45
20149,416,9,45
20150,416,10,45
20151,416,11,45
20152,416,12,45
20153,416,13,45
20154,416,14,45
20155,416,15,45
20156,416,16,45
20157,416,17,45
20158,416,18,45
20159,416,19,45
20160,416,20,45
20161,416,21,45
20162,416,22,45
20163,416,23,45
20164,416,24,45
20165,416,25,45
20166,416,26,45
20167,416,27,45
20168,416,28,45
20169,416,29,45
20170,416,30,45
20171,416,31,45
20172,416,32,45
20173,416,33,45
20174,416,34,45
20175,416,35,45
20176,416,36,45
20177,416,37,45
20178,416,38,45
20179,417,1,70
20180,417,2,70
20181,417,3,70
20182,417,4,70
20183,417,5,70
20184,417,6,70
20185,417,7,69
20186,417,8,70
20187,417,9,70
20188,417,10,70
20189,417,11,70
20190,417,12,71
20191,417,13,71
20192,417,14,71
20193,417,15,72
20194,417,16,70
20195,417,17,69
20196,417,18,69
20197,417,19,69
20198,417,20,69
20199,417,21,69
20200,417,22,69
20201,417,23,69
20202,417,24,69
20203,417,25,69
20204,417,26,68
20205,417,27,68
20206,417,28,68
20207,417,29,68
20208,417,30,68
20209,417,31,69
20210,417,32,69
20211,417,33,68
20212,417,34,68
20213,417,35,68
20214,417,36,67
20215,417,37,67
20216,417,38,67
20217,418,1,55
20218,418,2,55
20219,418,3,55
20220,418,4,55
20221,418,5,55
20222,418,6,54
20223,418,7,54
20224,418,8,54
20225,418,9,54
20226,418,10,54
20227,418,11,54
20228,418,12,54
20229,418,13,54
20230,418,14,54
20231,418,15,54
20232,418,16,54
20233,418,17,54
20234,418,18,54
20235,418,19,54
20236,418,20,54
20237,418,21,54
20238,418,22,54
20239,418,23,54
20240,418,24,54
20241,418,25,54
20242,418,26,54
20243,418,27,54
20244,418,28,54
20245,418,29,54
20246,418,30,54
20247,418,31,54
20248,418,32,54
20249,418,33,54
20250,418,34,54
20251,418,35,54
20252,418,36,54
20253,418,37,54
20254,418,38,54
20255,419,1,65
20256,419,2,65
20257,419,3,65
20258,419,4,64
20259,419,5,64
20260,419,6,63
20261,419,7,63
20262,419,8,62
20263,419,9,62
20264,419,10,62
20265,419,11,62
20266,419,12,62
20267,419,13,62
20268,419,14,62
20269,419,15,62
20270,419,16,63
20271,419,17,64
20272,419,18,65
20273,419,19,64
20274,419,20,63
20275,419,21,62
20276,419,22,61
20277,419,23,61
20278,419,24,61
20279,419,25,61
20280,419,26,61
20281,419,27,61
20282,419,28,61
20283,419,29,61
20284,419,30,61
20285,419,31,61
20286,419,32,61
20287,419,33,61
20288,419,34,61
20289,419,35,61
20290,419,36,61
20291,419,37,61
20292,419,38,61
20293,420,1,50
20294,420,2,50
20295,420,3,50
20296,420,4,50
20297,420,5,50
20298,420,6,50
20299,420,7,50
20300,420,8,50
20301,420,9,50
20302,420,10,50
20303,420,11,50
20304,420,12,50
20305,420,13,50
20306,420,14,50
20307,420,15,50
20308,420,16,50
20309,420,17,50
20310,420,18,50
20311,420,19,50
20312,420,20,50
20313,420,21,50
20314,420,22,50
20315,420,23,50
20316,420,24,50
20317,420,25,50
20318,420,26,50
20319,420,27,50
20320,420,28,50
20321,420,29,50
20322,420,30,50
20323,420,31,50
20324,420,32,50
20325,420,33,50
20326,420,34,50
20327,420,35,50
20328,420,36,50
20329,420,37,50
20330,420,38,50
20331,447,1,50
20332,447,2,50
20333,447,3,49
20334,447,4,49
20335,447,5,49
20336,447,6,49
20337,447,7,49
20338,447,8,49
20339,447,9,48
20340,447,10,48
20341,447,11,48
20342,447,12,48
20343,447,13,48
20344,447,14,48
20345,447,15,48
20346,447,16,48
